DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,52W H,52W L,VOLUME,VALUE,NO OF TRADES,SYMBOL
2017-07-07,EQ,129.0,141.0,128.5,130.35,137.5,137.7,136.22,162.9,90.7,494869,67410912.55,3134,RAMASTEEL
2017-07-06,EQ,130.0,133.75,128.3,128.2,129.0,130.35,130.49,162.9,90.7,42895,5597519.15,340,RAMASTEEL
2017-07-05,EQ,129.5,129.5,127.3,128.05,128.1,128.2,128.46,162.9,90.7,15894,2041696.0,135,RAMASTEEL
2017-07-04,EQ,129.6,130.15,127.7,129.35,128.9,128.05,128.46,162.9,90.7,16617,2134557.7,133,RAMASTEEL
2017-07-03,EQ,125.1,130.1,125.1,125.65,129.1,129.35,128.85,162.9,90.7,58162,7494016.2,334,RAMASTEEL
2017-06-30,EQ,127.0,127.9,125.0,128.0,125.0,125.65,126.75,162.9,90.5,33793,4283311.8,330,RAMASTEEL
2017-06-29,EQ,127.95,131.9,126.8,125.1,127.9,128.0,127.73,162.9,90.5,28877,3688435.0,259,RAMASTEEL
2017-06-28,EQ,126.05,127.55,125.0,126.6,125.5,125.1,125.98,162.9,90.5,19620,2471704.45,194,RAMASTEEL
2017-06-27,EQ,130.0,130.45,126.5,129.1,126.6,126.6,127.76,162.9,90.5,21060,2690691.2,208,RAMASTEEL
2017-06-23,EQ,131.0,131.0,126.65,131.2,129.7,129.1,128.86,162.9,89.0,43948,5663144.55,580,RAMASTEEL
2017-06-22,EQ,133.0,133.0,129.25,131.65,131.95,131.2,131.95,162.9,89.0,51743,6827481.75,403,RAMASTEEL
2017-06-21,EQ,132.45,133.95,130.1,133.45,131.95,131.65,131.86,162.9,89.0,39359,5189761.95,485,RAMASTEEL
2017-06-20,EQ,133.8,137.7,132.2,132.45,132.5,133.45,135.61,162.9,89.0,486434,65965184.35,4309,RAMASTEEL
2017-06-19,EQ,131.5,133.1,128.15,130.4,131.95,132.45,131.15,162.9,89.0,61070,8009074.2,524,RAMASTEEL
2017-06-16,EQ,129.0,131.95,126.45,128.1,130.95,130.4,128.62,162.9,89.0,89307,11486792.55,799,RAMASTEEL
2017-06-15,EQ,127.85,129.5,125.0,127.4,129.5,128.1,127.6,162.9,89.0,17864,2279361.85,316,RAMASTEEL
2017-06-14,EQ,128.0,130.6,124.05,127.75,129.95,127.4,127.79,162.9,89.0,65111,8320241.9,1097,RAMASTEEL
2017-06-13,EQ,129.0,129.0,125.5,126.15,128.0,127.75,127.29,162.9,89.0,21170,2694739.2,367,RAMASTEEL
2017-06-12,EQ,129.9,130.35,124.9,128.55,125.65,126.15,126.86,162.9,89.0,71368,9053504.1,787,RAMASTEEL
2017-06-09,EQ,129.2,132.0,128.0,130.6,128.0,128.55,129.63,162.9,89.0,61769,8007267.2,663,RAMASTEEL
2017-06-08,EQ,133.45,133.45,130.1,132.5,130.6,130.6,131.33,162.9,89.0,80126,10523330.3,1197,RAMASTEEL
2017-06-07,EQ,132.45,133.8,130.6,129.75,131.5,132.5,132.06,162.9,89.0,97941,12933644.3,629,RAMASTEEL
2017-06-06,EQ,137.0,137.85,128.65,134.05,129.9,129.75,132.52,162.9,89.0,182103,24131984.45,2082,RAMASTEEL
2017-06-05,EQ,134.0,139.9,133.55,133.45,134.0,134.05,134.86,162.9,89.0,33657,4539115.85,589,RAMASTEEL
2017-06-02,EQ,133.5,138.0,132.0,133.2,133.05,133.45,135.03,162.9,89.0,82376,11123265.65,759,RAMASTEEL
2017-06-01,EQ,134.95,135.0,131.0,130.3,133.0,133.2,133.12,162.9,89.0,36339,4837512.95,536,RAMASTEEL
2017-05-31,EQ,130.25,131.8,129.95,130.45,130.0,130.3,130.62,162.9,89.0,22017,2875753.9,297,RAMASTEEL
2017-05-30,EQ,130.05,131.95,127.3,130.6,131.35,130.45,129.04,162.9,89.0,86390,11147553.55,676,RAMASTEEL
2017-05-29,EQ,141.9,141.9,128.85,139.55,131.0,130.6,131.21,162.9,89.0,155895,20455595.25,1111,RAMASTEEL
2017-05-26,EQ,139.0,141.15,138.15,137.9,139.5,139.55,139.77,162.9,89.0,68354,9553619.85,774,RAMASTEEL
2017-05-25,EQ,132.6,138.2,132.6,132.05,137.75,137.9,136.75,162.9,89.0,62701,8574102.15,787,RAMASTEEL
2017-05-24,EQ,137.0,137.0,131.15,134.95,132.35,132.05,133.35,162.9,89.0,26732,3564626.85,383,RAMASTEEL
2017-05-23,EQ,137.0,138.2,132.25,138.95,134.4,134.95,134.44,162.9,89.0,61370,8250800.05,713,RAMASTEEL
2017-05-22,EQ,139.45,142.45,137.45,138.6,138.95,138.95,139.63,162.9,89.0,90795,12678072.5,1042,RAMASTEEL
2017-05-19,EQ,151.35,153.5,135.1,147.05,138.3,138.6,140.82,162.9,89.0,190163,26778787.1,2054,RAMASTEEL
2017-05-18,EQ,154.5,155.65,146.0,155.05,147.0,147.05,151.71,162.9,89.0,160676,24376471.4,806,RAMASTEEL
2017-05-17,EQ,156.9,157.4,154.45,155.25,155.05,155.05,155.9,162.9,89.0,265356,41368707.05,620,RAMASTEEL
2017-05-16,EQ,159.25,160.85,154.1,158.45,155.4,155.25,156.36,162.9,89.0,49002,7661820.2,464,RAMASTEEL
2017-05-15,EQ,159.15,162.0,155.0,158.05,157.3,158.45,157.93,162.9,89.0,149454,23603451.05,990,RAMASTEEL
2017-05-12,EQ,157.75,159.0,154.15,157.2,157.95,158.05,157.44,162.9,89.0,80461,12667408.2,827,RAMASTEEL
2017-05-11,EQ,160.45,160.45,156.35,159.9,156.8,157.2,158.55,162.9,89.0,96012,15222380.65,888,RAMASTEEL
2017-05-10,EQ,160.25,162.9,158.0,159.6,159.1,159.9,160.62,162.9,89.0,181629,29173175.4,1945,RAMASTEEL
2017-05-09,EQ,160.0,162.7,157.0,157.5,159.1,159.6,160.0,162.7,89.0,451332,72212637.95,4437,RAMASTEEL
2017-05-08,EQ,151.9,159.4,150.5,150.75,157.5,157.5,156.55,159.4,89.0,504975,79054500.7,2758,RAMASTEEL
2017-05-05,EQ,150.95,154.75,147.8,150.5,151.3,150.75,152.83,155.35,89.0,200241,30602981.75,1414,RAMASTEEL
2017-05-04,EQ,152.2,155.0,141.75,150.4,150.4,150.5,149.34,155.35,89.0,363838,54336606.2,1548,RAMASTEEL
2017-05-03,EQ,152.15,153.0,148.5,151.7,150.8,150.4,150.78,155.35,89.0,90159,13594567.9,879,RAMASTEEL
2017-05-02,EQ,152.1,155.35,150.05,149.85,152.45,151.7,152.1,155.35,89.0,255318,38834653.35,3069,RAMASTEEL
2017-04-28,EQ,144.9,150.95,142.2,140.3,150.1,149.85,148.12,150.95,89.0,316442,46870671.25,2039,RAMASTEEL
2017-04-27,EQ,141.1,142.9,138.05,140.3,140.15,140.3,140.26,150.0,89.0,31820,4463077.7,360,RAMASTEEL
2017-04-26,EQ,141.9,145.4,138.3,139.45,140.0,140.3,143.17,150.0,89.0,221747,31747248.15,1982,RAMASTEEL
2017-04-25,EQ,140.3,147.65,134.0,143.55,140.0,139.45,138.04,150.0,89.0,164763,22743993.6,1145,RAMASTEEL
2017-04-24,EQ,139.8,150.0,135.5,137.9,141.8,143.55,143.06,150.0,89.0,156549,22395750.45,1301,RAMASTEEL
2017-04-21,EQ,138.2,138.45,133.95,137.2,137.6,137.9,137.02,148.8,87.0,152041,20832696.5,318,RAMASTEEL
2017-04-20,EQ,135.95,138.25,135.4,135.8,137.5,137.2,137.58,148.8,87.0,58776,8086611.3,274,RAMASTEEL
2017-04-19,EQ,140.0,140.0,133.55,138.1,136.0,135.8,135.23,148.8,87.0,86944,11757846.35,589,RAMASTEEL
2017-04-18,EQ,140.85,140.85,134.95,139.95,137.0,138.1,139.29,148.8,87.0,23564,3282289.9,285,RAMASTEEL
2017-04-17,EQ,141.8,141.8,138.3,138.2,139.65,139.95,139.87,148.8,87.0,60320,8436729.85,533,RAMASTEEL
2017-04-13,EQ,135.75,139.05,132.35,136.3,138.7,138.2,137.28,148.8,84.0,120581,16553619.8,1158,RAMASTEEL
2017-04-12,EQ,134.05,136.85,127.5,135.5,136.0,136.3,133.57,148.8,84.0,122073,16305537.6,1124,RAMASTEEL
2017-04-11,EQ,133.05,136.25,132.75,132.7,136.0,135.5,135.02,148.8,84.0,59980,8098565.75,616,RAMASTEEL
2017-04-10,EQ,132.05,135.1,130.6,132.95,132.9,132.7,133.75,148.8,84.0,91358,12219527.75,822,RAMASTEEL
2017-04-07,EQ,131.05,134.95,130.35,132.0,132.6,132.95,132.91,148.8,84.0,189017,25121612.95,815,RAMASTEEL
2017-04-06,EQ,130.25,132.7,129.5,131.5,131.7,132.0,131.03,148.8,84.0,71773,9404382.2,352,RAMASTEEL
2017-04-05,EQ,129.05,131.8,129.0,128.45,131.7,131.5,130.83,148.8,84.0,55679,7284687.35,452,RAMASTEEL
2017-04-03,EQ,133.35,133.35,127.55,130.25,129.0,128.45,129.38,148.8,84.0,25775,3334782.55,364,RAMASTEEL
2017-03-31,EQ,130.45,134.2,128.1,129.0,129.9,130.25,130.1,148.8,84.0,127324,16565287.95,940,RAMASTEEL
2017-03-30,EQ,123.95,131.6,122.35,122.2,129.0,129.0,128.39,148.8,84.0,135486,17395437.4,1116,RAMASTEEL
2017-03-29,EQ,120.15,125.0,119.6,119.15,122.0,122.2,121.4,148.8,84.0,278445,33804540.35,686,RAMASTEEL
2017-03-28,EQ,122.5,122.5,118.0,119.35,119.65,119.15,119.2,148.8,84.0,124903,14888324.0,556,RAMASTEEL
2017-03-27,EQ,118.75,120.55,117.25,118.7,118.6,119.35,119.39,148.8,84.0,169648,20255073.2,352,RAMASTEEL
2017-03-24,EQ,119.0,119.9,117.55,117.8,118.75,118.7,118.33,148.8,84.0,181572,21485854.95,442,RAMASTEEL
2017-03-23,EQ,119.0,122.75,116.25,118.65,118.15,117.8,119.09,148.8,84.0,31304,3728089.35,538,RAMASTEEL
2017-03-22,EQ,120.05,120.1,118.0,121.15,118.2,118.65,118.87,148.8,84.0,32008,3804896.85,242,RAMASTEEL
2017-03-21,EQ,126.3,127.05,120.25,124.9,121.0,121.15,122.67,148.8,84.0,50919,6246207.7,397,RAMASTEEL
2017-03-20,EQ,129.2,129.2,124.25,125.9,124.75,124.9,124.95,148.8,84.0,28431,3552500.0,165,RAMASTEEL
2017-03-17,EQ,131.0,133.0,123.0,130.4,125.5,125.9,128.89,148.8,84.0,66596,8583816.9,910,RAMASTEEL
2017-03-16,EQ,130.05,131.1,129.1,130.7,129.8,130.4,130.26,148.8,84.0,42100,5483773.8,393,RAMASTEEL
2017-03-15,EQ,130.25,131.4,127.25,127.95,130.5,130.7,130.17,148.8,84.0,49573,6453133.55,457,RAMASTEEL
2017-03-14,EQ,131.95,132.25,127.3,129.85,127.65,127.95,128.96,148.8,84.0,60635,7819401.85,569,RAMASTEEL
2017-03-10,EQ,131.45,131.9,129.0,130.1,130.0,129.85,130.66,919.85,84.0,7891,1031040.25,137,RAMASTEEL
2017-03-09,EQ,129.0,131.35,127.7,130.4,129.55,130.1,129.61,919.85,84.0,30744,3984666.75,290,RAMASTEEL
2017-03-08,EQ,131.95,131.95,128.0,130.15,130.0,130.4,128.69,919.85,84.0,94513,12163116.35,302,RAMASTEEL
2017-03-07,EQ,129.05,131.8,128.0,130.0,130.0,130.15,129.82,919.85,84.0,18155,2356878.2,249,RAMASTEEL
2017-03-06,EQ,130.3,131.7,129.5,130.75,129.5,130.0,130.45,919.85,84.0,17083,2228483.6,362,RAMASTEEL
2017-03-03,EQ,129.05,132.45,127.0,128.05,131.5,130.75,130.09,925.0,84.0,28819,3749063.0,499,RAMASTEEL
2017-03-02,EQ,134.2,134.2,127.45,133.3,127.9,128.05,130.44,925.0,84.0,45939,5992408.65,609,RAMASTEEL
2017-03-01,EQ,132.25,134.4,131.0,131.7,133.7,133.3,133.2,925.0,84.0,56154,7479508.45,711,RAMASTEEL
2017-02-28,EQ,129.65,132.4,128.65,128.4,131.75,131.7,130.45,925.0,84.0,61060,7965429.8,435,RAMASTEEL
2017-02-27,EQ,129.6,130.0,128.0,128.5,128.45,128.4,128.54,925.0,84.0,13476,1732192.7,133,RAMASTEEL
2017-02-23,EQ,130.85,131.05,127.6,128.8,128.0,128.5,129.26,925.0,84.0,35151,4543526.9,371,RAMASTEEL
2017-02-22,EQ,130.45,132.0,128.05,130.85,128.4,128.8,130.39,925.0,84.0,20052,2614632.8,383,RAMASTEEL
2017-02-21,EQ,133.75,134.5,130.0,132.9,130.3,130.85,132.35,925.0,84.0,28128,3722793.65,539,RAMASTEEL
2017-02-20,EQ,134.75,134.75,131.5,133.05,132.9,132.9,133.31,925.0,84.0,27541,3671420.95,578,RAMASTEEL
2017-02-17,EQ,129.7,135.3,128.25,128.4,132.55,133.05,132.58,925.0,84.0,182860,24243121.4,2649,RAMASTEEL
2017-02-16,EQ,126.35,130.75,126.15,126.05,128.25,128.4,129.05,925.0,84.0,38340,4947709.25,502,RAMASTEEL
2017-02-15,EQ,129.95,131.7,123.3,129.85,124.6,126.05,125.67,925.0,84.0,55203,6937266.85,471,RAMASTEEL
2017-02-14,EQ,131.7,133.8,129.0,131.25,129.3,129.85,131.41,925.0,84.0,59930,7875357.4,666,RAMASTEEL
2017-02-13,EQ,130.55,134.4,130.0,128.45,131.0,131.25,131.73,925.0,84.0,188677,24853768.6,3898,RAMASTEEL
2017-02-10,EQ,125.5,129.5,124.0,125.15,128.0,128.45,127.89,935.0,84.0,228108,29173571.7,1574,RAMASTEEL
2017-02-09,EQ,125.6,127.0,124.6,124.7,124.65,125.15,125.85,935.0,84.0,51451,6475346.95,363,RAMASTEEL
2017-02-08,EQ,126.85,127.0,124.0,124.1,124.95,124.7,124.77,935.0,84.0,254113,31706398.25,931,RAMASTEEL
2017-02-07,EQ,123.1,128.5,123.1,123.15,124.1,124.1,125.94,935.0,84.0,152333,19185576.0,1077,RAMASTEEL
2017-02-06,EQ,121.45,125.0,121.45,122.25,123.25,123.15,123.25,935.0,84.0,146864,18101375.6,371,RAMASTEEL
2017-02-03,EQ,114.75,124.25,114.5,114.45,122.0,122.25,121.21,935.0,84.0,313179,37960619.55,2749,RAMASTEEL
2017-02-02,EQ,114.0,115.0,111.55,112.1,114.75,114.45,112.8,935.0,84.0,17698,1996374.7,115,RAMASTEEL
2017-02-01,EQ,112.1,115.0,111.0,112.2,112.0,112.1,112.43,935.0,84.0,51512,5791325.45,212,RAMASTEEL
2017-01-31,EQ,113.0,114.25,111.0,114.15,112.0,112.2,113.39,935.0,84.0,44524,5048550.95,136,RAMASTEEL
2017-01-30,EQ,114.0,114.95,112.0,112.65,113.95,114.15,113.5,935.0,84.0,9065,1028867.3,141,RAMASTEEL
2017-01-27,EQ,114.0,115.55,112.0,115.05,113.0,112.65,113.49,935.0,84.0,12951,1469823.45,126,RAMASTEEL
2017-01-25,EQ,117.8,117.8,113.65,115.6,114.0,115.05,114.84,935.0,84.0,42682,4901440.3,189,RAMASTEEL
2017-01-24,EQ,115.25,117.8,114.25,117.65,116.0,115.6,115.6,935.0,84.0,39663,4584862.65,244,RAMASTEEL
2017-01-23,EQ,112.0,118.0,110.0,114.55,118.0,117.65,116.0,935.0,84.0,53165,6167303.35,367,RAMASTEEL
2017-01-20,EQ,115.0,118.3,113.05,116.75,114.9,114.55,117.1,935.0,84.0,20629,2415583.35,229,RAMASTEEL
2017-01-19,EQ,114.0,118.0,112.25,112.85,115.6,116.75,115.8,935.0,84.0,14398,1667295.5,270,RAMASTEEL
2017-01-18,EQ,112.0,114.0,112.0,110.75,113.05,112.85,112.93,935.0,84.0,18533,2092938.3,159,RAMASTEEL
2017-01-17,EQ,110.15,113.45,109.95,112.75,111.3,110.75,111.44,935.0,84.0,26821,2988955.9,225,RAMASTEEL
2017-01-16,EQ,112.95,113.0,110.0,111.95,111.25,112.75,111.85,935.0,84.0,10746,1201894.1,76,RAMASTEEL
2017-01-13,EQ,111.95,113.0,111.0,111.95,112.0,111.95,112.19,935.0,84.0,3780,424077.5,28,RAMASTEEL
2017-01-12,EQ,113.0,113.0,110.75,113.25,111.8,111.95,111.34,935.0,84.0,14938,1663154.65,70,RAMASTEEL
2017-01-11,EQ,111.0,114.3,111.0,110.95,112.5,113.25,113.4,935.0,84.0,30931,3507456.75,239,RAMASTEEL
2017-01-10,EQ,111.2,112.2,110.15,112.75,111.0,110.95,110.91,935.0,84.0,36908,4093344.75,141,RAMASTEEL
2017-01-09,EQ,117.0,117.0,112.05,112.3,113.1,112.75,113.14,935.0,84.0,62123,7028378.5,116,RAMASTEEL
2017-01-06,EQ,113.0,113.45,111.1,112.35,112.5,112.3,112.17,943.95,84.0,6128,687399.8,96,RAMASTEEL
2017-01-05,EQ,113.5,115.0,111.8,114.6,111.8,112.35,113.48,943.95,84.0,18088,2052538.15,217,RAMASTEEL
2017-01-04,EQ,113.0,115.0,111.75,114.05,114.6,114.6,113.99,943.95,84.0,3012,343322.85,56,RAMASTEEL
2017-01-03,EQ,113.55,115.9,112.45,114.35,115.0,114.05,113.25,943.95,84.0,12556,1422014.7,60,RAMASTEEL
2017-01-02,EQ,112.15,115.05,112.15,112.4,114.8,114.35,113.67,943.95,84.0,9899,1125177.8,80,RAMASTEEL
2016-12-30,EQ,115.8,116.0,111.0,111.35,111.3,112.4,113.82,943.95,84.0,19392,2207220.85,129,RAMASTEEL
2016-12-29,EQ,116.5,116.5,110.0,110.8,112.0,111.35,111.39,943.95,84.0,3680,409904.3,78,RAMASTEEL
2016-12-28,EQ,111.15,114.8,110.65,114.6,110.8,110.8,113.29,943.95,84.0,6896,781258.3,142,RAMASTEEL
2016-12-27,EQ,109.0,115.5,109.0,111.05,114.5,114.6,113.45,943.95,84.0,9299,1054982.0,66,RAMASTEEL
2016-12-26,EQ,112.9,113.0,110.2,115.2,110.2,111.05,111.74,943.95,84.0,4204,469747.5,37,RAMASTEEL
2016-12-23,EQ,107.3,117.0,107.0,110.1,115.2,115.2,113.81,943.95,84.0,9225,1049886.45,168,RAMASTEEL
2016-12-22,EQ,114.1,117.0,110.0,115.75,111.0,110.1,112.2,943.95,84.0,10545,1183191.4,99,RAMASTEEL
2016-12-21,EQ,118.0,118.0,114.0,114.35,115.75,115.75,116.04,943.95,84.0,3312,384319.5,46,RAMASTEEL
2016-12-20,EQ,116.0,118.0,114.1,117.3,114.25,114.35,115.34,943.95,84.0,33347,3846369.65,136,RAMASTEEL
2016-12-19,EQ,113.0,119.0,111.5,114.6,116.9,117.3,117.35,943.95,84.0,11290,1324899.95,155,RAMASTEEL
2016-12-16,EQ,115.0,117.95,113.25,116.4,114.7,114.6,116.56,943.95,84.0,6234,726613.8,67,RAMASTEEL
2016-12-15,EQ,114.0,117.7,113.95,115.15,116.05,116.4,116.27,943.95,84.0,52016,6048138.6,185,RAMASTEEL
2016-12-14,EQ,114.0,116.5,113.0,114.85,115.9,115.15,114.84,943.95,84.0,31313,3596080.65,169,RAMASTEEL
2016-12-13,EQ,118.7,118.7,112.35,114.85,114.9,114.85,115.07,943.95,84.0,118735,13663236.4,260,RAMASTEEL
2016-12-12,EQ,116.9,116.9,112.5,116.4,115.5,114.85,114.7,943.95,84.0,16586,1902460.35,212,RAMASTEEL
2016-12-09,EQ,113.0,118.9,110.0,112.65,117.0,116.4,114.62,943.95,84.0,60977,6989478.85,837,RAMASTEEL
2016-12-08,EQ,106.05,117.0,106.05,106.15,114.25,112.65,112.01,943.95,84.0,75079,8409940.6,620,RAMASTEEL
2016-12-07,EQ,102.55,107.3,102.55,102.3,107.3,106.15,104.41,943.95,84.0,73442,7668232.95,299,RAMASTEEL
2016-12-06,EQ,103.0,105.7,101.55,102.95,101.55,102.3,103.48,943.95,84.0,32521,3365188.25,243,RAMASTEEL
2016-12-05,EQ,105.05,107.85,101.15,104.1,103.0,102.95,103.18,943.95,84.0,38221,3943769.9,218,RAMASTEEL
2016-12-02,EQ,107.0,108.5,103.95,108.7,104.0,104.1,105.16,943.95,84.0,29114,3061758.25,121,RAMASTEEL
2016-12-01,EQ,115.0,115.0,107.65,111.55,108.0,108.7,110.01,943.95,84.0,5555,611123.5,124,RAMASTEEL
2016-11-30,EQ,113.0,113.95,110.2,111.95,110.5,111.55,111.29,943.95,84.0,17681,1967755.95,189,RAMASTEEL
2016-11-29,EQ,110.85,114.6,106.0,110.9,111.0,111.95,110.25,943.95,84.0,17134,1888969.2,400,RAMASTEEL
2016-11-28,EQ,110.7,114.0,107.1,110.7,111.0,110.9,112.05,943.95,84.0,5316,595678.3,182,RAMASTEEL
2016-11-25,EQ,104.25,111.6,104.25,104.45,111.4,110.7,108.55,943.95,84.0,6348,689092.65,160,RAMASTEEL
2016-11-24,EQ,101.0,106.95,100.6,103.65,103.0,104.45,103.12,943.95,84.0,10062,1037563.85,85,RAMASTEEL
2016-11-23,EQ,102.0,114.0,95.65,100.7,103.35,103.65,104.47,943.95,84.0,14836,1549961.0,208,RAMASTEEL
2016-11-22,EQ,100.5,103.2,97.1,99.75,101.0,100.7,100.53,943.95,84.0,12211,1227595.35,144,RAMASTEEL
2016-11-21,EQ,113.95,113.95,98.0,107.25,100.0,99.75,102.47,943.95,84.0,17763,1820150.75,285,RAMASTEEL
2016-11-18,EQ,106.0,107.8,105.5,105.2,107.5,107.25,106.71,943.95,84.0,11581,1235760.65,114,RAMASTEEL
2016-11-17,EQ,109.0,109.0,104.05,108.55,104.85,105.2,106.28,943.95,84.0,23552,2503023.9,257,RAMASTEEL
2016-11-16,EQ,118.0,118.0,105.55,110.45,107.1,108.55,110.04,943.95,84.0,21982,2418812.4,229,RAMASTEEL
2016-11-15,EQ,125.0,125.0,105.25,127.0,111.0,110.45,111.8,943.95,84.0,24764,2768529.65,345,RAMASTEEL
2016-11-11,EQ,132.65,132.65,125.7,134.1,127.0,127.0,127.03,943.95,84.0,55403,7037768.8,358,RAMASTEEL
2016-11-10,EQ,130.8,135.8,128.1,126.95,133.0,134.1,132.8,943.95,84.0,44069,5852196.75,318,RAMASTEEL
2016-11-09,EQ,128.0,128.0,114.0,135.15,126.2,126.95,124.45,943.95,84.0,166230,20687942.05,701,RAMASTEEL
2016-11-08,EQ,142.05,145.0,132.55,141.6,134.7,135.15,138.94,943.95,84.0,159667,22183911.5,1459,RAMASTEEL
2016-11-07,EQ,142.7,146.5,141.0,140.8,142.0,141.6,143.11,943.95,84.0,41828,5986170.25,291,RAMASTEEL
2016-11-04,EQ,143.95,145.0,135.0,142.0,140.0,140.8,139.96,943.95,84.0,110379,15448096.2,422,RAMASTEEL
2016-11-03,EQ,138.1,144.0,138.1,139.55,141.5,142.0,142.51,943.95,84.0,81030,11547907.15,337,RAMASTEEL
2016-11-02,EQ,141.7,145.75,138.0,140.15,141.0,139.55,142.19,943.95,84.0,99981,14216395.95,797,RAMASTEEL
2016-11-01,EQ,143.0,144.8,139.6,144.55,140.0,140.15,142.29,943.95,84.0,26979,3838858.05,309,RAMASTEEL
2016-10-30,EQ,140.05,145.65,140.05,139.65,141.5,144.55,143.32,943.95,84.0,37529,5378683.75,262,RAMASTEEL
2016-10-28,EQ,139.05,140.5,138.2,141.0,139.5,139.65,139.8,943.95,84.0,5129,717030.35,75,RAMASTEEL
2016-10-27,EQ,140.25,144.0,140.25,140.65,141.75,141.0,141.48,943.95,84.0,10738,1519256.75,94,RAMASTEEL
2016-10-26,EQ,144.0,148.8,140.05,143.75,140.05,140.65,145.6,943.95,84.0,19339,2815756.75,299,RAMASTEEL
2016-10-25,EQ,140.05,145.0,136.6,139.8,144.2,143.75,142.63,943.95,84.0,63717,9087652.0,370,RAMASTEEL
2016-10-24,EQ,140.0,142.4,137.5,141.15,140.0,139.8,140.63,943.95,84.0,18358,2581738.0,169,RAMASTEEL
2016-10-21,EQ,144.0,144.45,140.35,143.75,140.4,141.15,142.09,943.95,84.0,17535,2491583.4,241,RAMASTEEL
2016-10-20,EQ,142.6,148.0,140.15,142.4,144.0,143.75,144.38,943.95,84.0,159668,23052674.85,1447,RAMASTEEL
2016-10-19,EQ,135.8,142.95,135.8,134.55,142.3,142.4,139.96,943.95,84.0,137586,19256536.45,994,RAMASTEEL
2016-10-18,EQ,133.5,136.0,133.5,133.7,134.0,134.55,134.99,943.95,84.0,25921,3499195.65,221,RAMASTEEL
2016-10-17,EQ,133.0,135.8,131.95,133.9,133.6,133.7,133.34,943.95,84.0,23914,3188738.25,323,RAMASTEEL
2016-10-14,EQ,135.75,135.9,132.0,134.75,133.1,133.9,133.48,943.95,84.0,11783,1572746.15,172,RAMASTEEL
2016-10-13,EQ,132.9,135.5,132.85,134.0,134.8,134.75,134.49,943.95,84.0,95441,12835418.3,738,RAMASTEEL
2016-10-10,EQ,125.5,137.8,125.5,125.6,133.55,134.0,133.87,943.95,84.0,91762,12284509.65,1156,RAMASTEEL
2016-10-07,EQ,125.3,129.95,125.05,127.25,126.5,125.6,127.01,943.95,84.0,21252,2699168.3,297,RAMASTEEL
2016-10-06,EQ,127.15,129.75,125.5,127.2,127.0,127.25,127.26,943.95,84.0,10797,1374079.6,174,RAMASTEEL
2016-10-05,EQ,130.8,133.9,126.65,129.1,127.0,127.2,128.9,943.95,84.0,21446,2764475.9,350,RAMASTEEL
2016-10-04,EQ,129.95,132.0,128.35,130.05,129.0,129.1,130.07,943.95,84.0,6691,870331.35,79,RAMASTEEL
2016-10-03,EQ,129.2,133.95,129.2,130.55,130.0,130.05,130.51,943.95,84.0,31649,4130577.35,269,RAMASTEEL
2016-09-30,EQ,125.0,137.0,124.1,128.15,129.5,130.55,130.57,943.95,84.0,19987,2609720.6,247,RAMASTEEL
2016-09-29,EQ,135.75,138.2,122.0,135.9,129.0,128.15,127.72,943.95,84.0,212905,27191402.8,886,RAMASTEEL
2016-09-28,EQ,133.45,136.9,133.45,133.6,136.5,135.9,135.57,943.95,84.0,64012,8678383.95,293,RAMASTEEL
2016-09-27,EQ,133.65,137.0,131.0,134.45,134.0,133.6,134.28,943.95,84.0,26258,3525849.35,371,RAMASTEEL
2016-09-26,EQ,136.85,137.45,132.55,137.1,135.0,134.45,135.19,943.95,84.0,47641,6440392.65,408,RAMASTEEL
2016-09-23,EQ,138.2,141.0,136.75,137.0,137.0,137.1,138.56,943.95,84.0,144895,20076367.15,1359,RAMASTEEL
2016-09-22,EQ,136.2,138.9,134.15,133.0,136.8,137.0,136.62,943.95,84.0,187224,25579215.9,1637,RAMASTEEL
2016-09-21,EQ,135.95,136.0,132.6,133.95,133.0,133.0,134.06,943.95,84.0,30217,4050864.25,259,RAMASTEEL
2016-09-20,EQ,132.05,135.85,131.0,133.55,135.0,133.95,133.9,943.95,84.0,129458,17334352.95,1098,RAMASTEEL
2016-09-19,EQ,134.55,136.7,130.95,133.2,133.95,133.55,134.15,943.95,84.0,79628,10681804.95,1009,RAMASTEEL
2016-09-16,EQ,135.25,138.0,131.15,134.85,133.5,133.2,135.21,943.95,84.0,170081,22996968.35,1932,RAMASTEEL
2016-09-15,EQ,128.75,136.7,127.0,127.6,134.45,134.85,133.61,943.95,84.0,344521,46032559.25,3342,RAMASTEEL
2016-09-14,EQ,118.95,129.0,117.5,118.0,126.75,127.6,125.58,943.95,84.0,219854,27609032.9,2282,RAMASTEEL
2016-09-12,EQ,118.8,121.5,117.0,122.3,117.3,118.0,118.39,943.95,84.0,44635,5284339.05,563,RAMASTEEL
2016-09-09,EQ,118.1,124.8,118.1,120.85,121.6,122.3,123.04,943.95,84.0,183071,22525944.0,1460,RAMASTEEL
2016-09-08,EQ,113.05,121.9,113.0,113.3,121.2,120.85,119.42,943.95,84.0,264038,31531284.7,1409,RAMASTEEL
2016-09-07,EQ,113.0,115.9,112.5,113.75,113.0,113.3,114.48,943.95,84.0,35533,4067857.4,290,RAMASTEEL
